"","Year","Month","Year-Month","SOC 2018 3-Digit Minor Group","SOC 2018 3-Digit Minor Group (Name)","Percent","Percent_3ma","N"
"4994",2020,"May",2020.33333333333,"51-1000","Supervisors of Production Workers",0.73450376209244,1.02376234549005,5582
"4995",2020,"Jun",2020.41666666667,"51-1000","Supervisors of Production Workers",1.12930547713156,1.20570318975234,7084
"4996",2020,"Jul",2020.5,"51-1000","Supervisors of Production Workers",0.943396226415094,0.935735155213033,6996
"4997",2020,"Aug",2020.58333333333,"51-1000","Supervisors of Production Workers",1.42174286064469,1.16481485473045,8159
"4998",2020,"Sep",2020.66666666667,"51-1000","Supervisors of Production Workers",1.59304851556843,1.31939586754274,6905
"4999",2020,"Oct",2020.75,"51-1000","Supervisors of Production Workers",1.51757188498403,1.51078775373238,7512
"5000",2020,"Nov",2020.83333333333,"51-1000","Supervisors of Production Workers",1.75409288339459,1.62157109464901,5986
"5001",2020,"Dec",2020.91666666667,"51-1000","Supervisors of Production Workers",1.61343978709248,1.62836818515703,6012
"5002",2021,"Jan",2021,"51-1000","Supervisors of Production Workers",1.67197452229299,1.67983573092669,7536
"5003",2021,"Feb",2021.08333333333,"51-1000","Supervisors of Production Workers",2.11842105263158,1.80127845400568,7600
"5004",2021,"Mar",2021.16666666667,"51-1000","Supervisors of Production Workers",1.69235744313895,1.82758433935451,9277
"5005",2021,"Apr",2021.25,"51-1000","Supervisors of Production Workers",1.60134850400337,1.80404233325797,9492
"5006",2021,"May",2021.33333333333,"51-1000","Supervisors of Production Workers",1.93046290681221,1.74138961798484,9894
"5007",2021,"Jun",2021.41666666667,"51-1000","Supervisors of Production Workers",1.77411536597189,1.76864225892916,10315
"5008",2021,"Jul",2021.5,"51-1000","Supervisors of Production Workers",2.09707822808671,1.93388550029027,8488
"5009",2021,"Aug",2021.58333333333,"51-1000","Supervisors of Production Workers",2.73972602739726,2.20363987381862,8979
"5010",2021,"Sep",2021.66666666667,"51-1000","Supervisors of Production Workers",2.35265583313122,2.39648669620506,8246
"5011",2021,"Oct",2021.75,"51-1000","Supervisors of Production Workers",2.56469500924214,2.55235895659021,8656
"5012",2021,"Nov",2021.83333333333,"51-1000","Supervisors of Production Workers",2.58739650413983,2.50158244883773,8696
"5013",2021,"Dec",2021.91666666667,"51-1000","Supervisors of Production Workers",2.42848061029879,2.52685737456026,7865
"5014",2022,"Jan",2022,"51-1000","Supervisors of Production Workers",3.15211422295442,2.72266377913102,9105
"5015",2022,"Feb",2022.08333333333,"51-1000","Supervisors of Production Workers",5.55441055234955,3.71166846186759,9704
"5016",2022,"Mar",2022.16666666667,"51-1000","Supervisors of Production Workers",4.13480600396488,4.28044359308962,10593
"5017",2022,"Apr",2022.25,"51-1000","Supervisors of Production Workers",3.63080450984139,4.44000702205194,10466
"5018",2022,"May",2022.33333333333,"51-1000","Supervisors of Production Workers",3.5964035964036,3.78733803673662,11011
"5019",2022,"Jun",2022.41666666667,"51-1000","Supervisors of Production Workers",3.20529570594896,3.47750127073132,11481
"5020",2022,"Jul",2022.5,"51-1000","Supervisors of Production Workers",3.23827521044494,3.3466581709325,11642
"5021",2022,"Aug",2022.58333333333,"51-1000","Supervisors of Production Workers",2.906186267845,3.11658572807963,11768
"5022",2022,"Sep",2022.66666666667,"51-1000","Supervisors of Production Workers",2.9295255642561,3.02466234751535,10855
"5023",2022,"Oct",2022.75,"51-1000","Supervisors of Production Workers",3.81206518631469,3.21592567280526,10493
"5024",2022,"Nov",2022.83333333333,"51-1000","Supervisors of Production Workers",3.59421522756274,3.44526865937784,9404
"5025",2022,"Dec",2022.91666666667,"51-1000","Supervisors of Production Workers",3.02178496134926,3.47602179174223,8538
"5026",2023,"Jan",2023,"51-1000","Supervisors of Production Workers",3.33547833547834,3.31715950813011,9324
"5027",2023,"Feb",2023.08333333333,"51-1000","Supervisors of Production Workers",2.82606125103465,3.06110818262075,8457
"5028",2023,"Mar",2023.16666666667,"51-1000","Supervisors of Production Workers",3.30239585581697,3.15464514744332,9266
"5029",2023,"Apr",2023.25,"51-1000","Supervisors of Production Workers",2.69174456582949,2.94006722422703,8879
"5030",2023,"May",2023.33333333333,"51-1000","Supervisors of Production Workers",3.08711270767849,3.02708437644165,8908
"5031",2023,"Jun",2023.41666666667,"51-1000","Supervisors of Production Workers",2.94520547945206,2.90802091765334,8760
"5032",2023,"Jul",2023.5,"51-1000","Supervisors of Production Workers",2.5711224854184,2.86781355751632,8401
"5033",2023,"Aug",2023.58333333333,"51-1000","Supervisors of Production Workers",2.41719930273097,2.64450908920048,8605
"5034",2023,"Sep",2023.66666666667,"51-1000","Supervisors of Production Workers",2.70532573092321,2.56454917302419,8243
"5035",2023,"Oct",2023.75,"51-1000","Supervisors of Production Workers",2.93670886075949,2.68641129813789,7900
"5036",2023,"Nov",2023.83333333333,"51-1000","Supervisors of Production Workers",2.70012273285149,2.78071910817807,7333
"5037",2023,"Dec",2023.91666666667,"51-1000","Supervisors of Production Workers",2.85516285516286,2.83066481625795,7215
"5038",2024,"Jan",2024,"51-1000","Supervisors of Production Workers",2.45883400089008,2.67137319630148,8988
"5039",2024,"Feb",2024.08333333333,"51-1000","Supervisors of Production Workers",2.74890274890275,2.68763320165189,8658
"5040",2024,"Mar",2024.16666666667,"51-1000","Supervisors of Production Workers",4.4806517311609,3.22946282698457,8838
"5041",2019,"Jan",2019,"51-2000","Assemblers and Fabricators",0.118666192001899,0.118666192001899,8427
"5042",2019,"Feb",2019.08333333333,"51-2000","Assemblers and Fabricators",0.119521912350598,0.119094052176248,7530
"5043",2019,"Mar",2019.16666666667,"51-2000","Assemblers and Fabricators",0.190136660724896,0.142774921692464,8415
"5044",2019,"Apr",2019.25,"51-2000","Assemblers and Fabricators",0.165864985901476,0.158507852992323,6029
"5045",2019,"May",2019.33333333333,"51-2000","Assemblers and Fabricators",0.177758026885902,0.177919891170758,9001
"5046",2019,"Jun",2019.41666666667,"51-2000","Assemblers and Fabricators",0.286944045911047,0.210189019566142,6970
"5047",2019,"Jul",2019.5,"51-2000","Assemblers and Fabricators",0.13353115727003,0.199411076688993,6740
"5048",2019,"Aug",2019.58333333333,"51-2000","Assemblers and Fabricators",0.223788743426206,0.214754648869094,8937
"5049",2019,"Sep",2019.66666666667,"51-2000","Assemblers and Fabricators",0.255813953488372,0.204377951394869,8600
"5050",2019,"Oct",2019.75,"51-2000","Assemblers and Fabricators",0.295613101572662,0.258405266162413,8457
"5051",2019,"Nov",2019.83333333333,"51-2000","Assemblers and Fabricators",0.385802469135802,0.312409841398945,7776
"5052",2019,"Dec",2019.91666666667,"51-2000","Assemblers and Fabricators",0.125156445556946,0.268857338755137,7191
"5053",2020,"Jan",2020,"51-2000","Assemblers and Fabricators",0.662559572242241,0.39117282897833,8603
"5054",2020,"Feb",2020.08333333333,"51-2000","Assemblers and Fabricators",0.339260645765091,0.37565888785476,8548
"5055",2020,"Mar",2020.16666666667,"51-2000","Assemblers and Fabricators",1.36168429873259,0.787834838913306,9547
"5056",2020,"Apr",2020.25,"51-2000","Assemblers and Fabricators",1.41155141155141,1.0374987853497,7722
"5057",2020,"May",2020.33333333333,"51-2000","Assemblers and Fabricators",0.626347674299209,1.13319446152774,9739
"5058",2020,"Jun",2020.41666666667,"51-2000","Assemblers and Fabricators",0.616034497931884,0.884644527927502,11363
"5059",2020,"Jul",2020.5,"51-2000","Assemblers and Fabricators",0.516014234875445,0.58613213570218,11240
"5060",2020,"Aug",2020.58333333333,"51-2000","Assemblers and Fabricators",0.425102673103249,0.51905046863686,13879
"5061",2020,"Sep",2020.66666666667,"51-2000","Assemblers and Fabricators",0.334065934065934,0.425060947348209,11375
"5062",2020,"Oct",2020.75,"51-2000","Assemblers and Fabricators",0.474314655518932,0.411161087562705,12439
"5063",2020,"Nov",2020.83333333333,"51-2000","Assemblers and Fabricators",0.430941607412196,0.413107398999021,9282
"5064",2020,"Dec",2020.91666666667,"51-2000","Assemblers and Fabricators",0.36026762738034,0.421841296770489,9715
"5065",2021,"Jan",2021,"51-2000","Assemblers and Fabricators",0.402025014889815,0.397744749894117,13432
"5066",2021,"Feb",2021.08333333333,"51-2000","Assemblers and Fabricators",0.443075998798438,0.401789547022864,13316
"5067",2021,"Mar",2021.16666666667,"51-2000","Assemblers and Fabricators",0.605716448987318,0.483605820891857,15849
"5068",2021,"Apr",2021.25,"51-2000","Assemblers and Fabricators",0.662861351500645,0.5705512664288,16293
"5069",2021,"May",2021.33333333333,"51-2000","Assemblers and Fabricators",0.349846941962891,0.539474914150285,16007
"5070",2021,"Jun",2021.41666666667,"51-2000","Assemblers and Fabricators",0.416854438936458,0.476520910799998,17752
"5071",2021,"Jul",2021.5,"51-2000","Assemblers and Fabricators",0.552016985138004,0.439572788679118,11775
"5072",2021,"Aug",2021.58333333333,"51-2000","Assemblers and Fabricators",0.700107075199736,0.556326166424733,12141
"5073",2021,"Sep",2021.66666666667,"51-2000","Assemblers and Fabricators",0.691399662731872,0.647841241023204,11860
"5074",2021,"Oct",2021.75,"51-2000","Assemblers and Fabricators",0.838621940163191,0.7433762260316,13236
"5075",2021,"Nov",2021.83333333333,"51-2000","Assemblers and Fabricators",0.70106790576343,0.743696502886165,12267
"5076",2021,"Dec",2021.91666666667,"51-2000","Assemblers and Fabricators",1.00735529261273,0.849015046179783,12508
"5077",2022,"Jan",2022,"51-2000","Assemblers and Fabricators",0.84189592310242,0.850106373826193,15085
"5078",2022,"Feb",2022.08333333333,"51-2000","Assemblers and Fabricators",1.12576605382361,0.991672423179585,15012
"5079",2022,"Mar",2022.16666666667,"51-2000","Assemblers and Fabricators",1.182851537707,1.05017117154434,17331
"5080",2022,"Apr",2022.25,"51-2000","Assemblers and Fabricators",0.926860025220681,1.0784925389171,15860
"5081",2022,"May",2022.33333333333,"51-2000","Assemblers and Fabricators",1.22915906048436,1.11295687447068,16434
"5082",2022,"Jun",2022.41666666667,"51-2000","Assemblers and Fabricators",1.31071231702089,1.15557713424198,16327
"5083",2022,"Jul",2022.5,"51-2000","Assemblers and Fabricators",1.06871188784812,1.20286108845112,15907
"5084",2022,"Aug",2022.58333333333,"51-2000","Assemblers and Fabricators",1.03879335641763,1.13940585376221,17039
"5085",2022,"Sep",2022.66666666667,"51-2000","Assemblers and Fabricators",1.00191448627952,1.03647324351509,15670
"5086",2022,"Oct",2022.75,"51-2000","Assemblers and Fabricators",1.23413749825687,1.09161511365134,14342
"5087",2022,"Nov",2022.83333333333,"51-2000","Assemblers and Fabricators",0.946998625324576,1.06101686995365,13094
"5088",2022,"Dec",2022.91666666667,"51-2000","Assemblers and Fabricators",1.13340609520611,1.10484740626252,11911
"5089",2023,"Jan",2023,"51-2000","Assemblers and Fabricators",1.08272969881815,1.05437813978295,13115
"5090",2023,"Feb",2023.08333333333,"51-2000","Assemblers and Fabricators",1.24842899036447,1.15485492812958,11935
"5091",2023,"Mar",2023.16666666667,"51-2000","Assemblers and Fabricators",0.8902772354549,1.07381197487917,12805
"5092",2023,"Apr",2023.25,"51-2000","Assemblers and Fabricators",1.06977110044836,1.06949244208924,12713
"5093",2023,"May",2023.33333333333,"51-2000","Assemblers and Fabricators",0.998052580331061,0.986033638744774,12324
"5094",2023,"Jun",2023.41666666667,"51-2000","Assemblers and Fabricators",1.12501049450088,1.06427805842677,11911
"5095",2023,"Jul",2023.5,"51-2000","Assemblers and Fabricators",0.783057483537996,0.96870685278998,11238
"5096",2023,"Aug",2023.58333333333,"51-2000","Assemblers and Fabricators",1.1297529719248,1.01260698332122,11861
"5097",2023,"Sep",2023.66666666667,"51-2000","Assemblers and Fabricators",0.898366606170599,0.937059020544464,11020
"5098",2023,"Oct",2023.75,"51-2000","Assemblers and Fabricators",1.14122681883024,1.05644879897521,11216
"5099",2023,"Nov",2023.83333333333,"51-2000","Assemblers and Fabricators",0.88337364601956,0.974322357006801,9509
"5100",2023,"Dec",2023.91666666667,"51-2000","Assemblers and Fabricators",0.864024192677395,0.962874885842399,9259
"5101",2024,"Jan",2024,"51-2000","Assemblers and Fabricators",0.858905937291528,0.868767925329494,11992
"5102",2024,"Feb",2024.08333333333,"51-2000","Assemblers and Fabricators",0.893894699204434,0.872274943057785,11187
"5103",2024,"Mar",2024.16666666667,"51-2000","Assemblers and Fabricators",1.41170643110708,1.05483568920101,12113
"5104",2019,"Jan",2019,"51-3000","Food Processing Workers",0.219631694542997,0.219631694542997,5919
"5105",2019,"Feb",2019.08333333333,"51-3000","Food Processing Workers",0.0499916680553241,0.134811681299161,6001
"5106",2019,"Mar",2019.16666666667,"51-3000","Food Processing Workers",0.0414364640883978,0.103686608895573,7240
"5107",2019,"Apr",2019.25,"51-3000","Food Processing Workers",0.0563380281690141,0.049255386770912,5325
"5108",2019,"May",2019.33333333333,"51-3000","Food Processing Workers",0.0981767180925666,0.0653170701166595,7130
"5109",2019,"Jun",2019.41666666667,"51-3000","Food Processing Workers",0.114435180644107,0.0896499756352291,6117
"5110",2019,"Jul",2019.5,"51-3000","Food Processing Workers",0.104311543810848,0.105641147515841,5752
"5111",2019,"Aug",2019.58333333333,"51-3000","Food Processing Workers",0.055909650005591,0.091552124820182,8943
"5112",2019,"Sep",2019.66666666667,"51-3000","Food Processing Workers",0.067476383265857,0.0758991923607654,8892
"5113",2019,"Oct",2019.75,"51-3000","Food Processing Workers",0.151057401812689,0.0914811450280456,8606
"5114",2019,"Nov",2019.83333333333,"51-3000","Food Processing Workers",0.0797130330809087,0.0994156060531515,7527
"5115",2019,"Dec",2019.91666666667,"51-3000","Food Processing Workers",0.0712843055720566,0.100684913488551,8417
"5116",2020,"Jan",2020,"51-3000","Food Processing Workers",0.0496524329692155,0.0668832572073936,8056
"5117",2020,"Feb",2020.08333333333,"51-3000","Food Processing Workers",0.0896592946802152,0.0701986777404958,6692
"5118",2020,"Mar",2020.16666666667,"51-3000","Food Processing Workers",0.206536265338355,0.115282664329262,8231
"5119",2020,"Apr",2020.25,"51-3000","Food Processing Workers",0.570233795856301,0.288809785291624,5261
"5120",2020,"May",2020.33333333333,"51-3000","Food Processing Workers",0.161479741632413,0.31274993427569,6812
"5121",2020,"Jun",2020.41666666667,"51-3000","Food Processing Workers",0.0959385992964503,0.275884045595055,9381
"5122",2020,"Jul",2020.5,"51-3000","Food Processing Workers",0.142467054493648,0.133295131807504,8423
"5123",2020,"Aug",2020.58333333333,"51-3000","Food Processing Workers",0.218944457248214,0.152450037012771,8678
"5124",2020,"Sep",2020.66666666667,"51-3000","Food Processing Workers",0.223763705526964,0.195058405756275,8938
"5125",2020,"Oct",2020.75,"51-3000","Food Processing Workers",0.214056368176953,0.218921510317377,8409
"5126",2020,"Nov",2020.83333333333,"51-3000","Food Processing Workers",0.348763474952441,0.262194516218786,6308
"5127",2020,"Dec",2020.91666666667,"51-3000","Food Processing Workers",0.199118190869009,0.253979344666134,7031
"5128",2021,"Jan",2021,"51-3000","Food Processing Workers",0.489871574208924,0.345917746676791,7553
"5129",2021,"Feb",2021.08333333333,"51-3000","Food Processing Workers",0.301604536132223,0.330198100403385,8289
"5130",2021,"Mar",2021.16666666667,"51-3000","Food Processing Workers",0.342603788794841,0.378026633045329,9924
"5131",2021,"Apr",2021.25,"51-3000","Food Processing Workers",0.267527675276753,0.303912000067939,10840
"5132",2021,"May",2021.33333333333,"51-3000","Food Processing Workers",0.24330900243309,0.284480155501561,11508
"5133",2021,"Jun",2021.41666666667,"51-3000","Food Processing Workers",0.235710076605775,0.248848918105206,11879
"5134",2021,"Jul",2021.5,"51-3000","Food Processing Workers",0.231760452396403,0.236926510478423,10787
"5135",2021,"Aug",2021.58333333333,"51-3000","Food Processing Workers",0.155695874059337,0.207722134353838,11561
"5136",2021,"Sep",2021.66666666667,"51-3000","Food Processing Workers",0.235338416643133,0.207598247699624,10623
"5137",2021,"Oct",2021.75,"51-3000","Food Processing Workers",0.136139909938213,0.175724733546895,9549
"5138",2021,"Nov",2021.83333333333,"51-3000","Food Processing Workers",0.188058298072402,0.186512208217916,10635
"5139",2021,"Dec",2021.91666666667,"51-3000","Food Processing Workers",0.414713306887847,0.246303838299488,11092
"5140",2022,"Jan",2022,"51-3000","Food Processing Workers",0.347000273947585,0.316590626302611,10951
"5141",2022,"Feb",2022.08333333333,"51-3000","Food Processing Workers",0.249443207126949,0.337052262654127,11225
"5142",2022,"Mar",2022.16666666667,"51-3000","Food Processing Workers",0.575700934579439,0.390714805217991,13375
"5143",2022,"Apr",2022.25,"51-3000","Food Processing Workers",0.25862765699507,0.361257266233819,12373
"5144",2022,"May",2022.33333333333,"51-3000","Food Processing Workers",0.36144578313253,0.39859145823568,14940
"5145",2022,"Jun",2022.41666666667,"51-3000","Food Processing Workers",1.66147455867082,0.760515999599474,11556
"5146",2022,"Jul",2022.5,"51-3000","Food Processing Workers",0.234907211651398,0.752609184484916,12771
"5147",2022,"Aug",2022.58333333333,"51-3000","Food Processing Workers",0.247355851245309,0.714579207189176,11724
"5148",2022,"Sep",2022.66666666667,"51-3000","Food Processing Workers",0.279053020073814,0.25377202765684,11109
"5149",2022,"Oct",2022.75,"51-3000","Food Processing Workers",0.378169316716803,0.301526062678642,11635
"5150",2022,"Nov",2022.83333333333,"51-3000","Food Processing Workers",0.249958340276621,0.302393559022412,12002
"5151",2022,"Dec",2022.91666666667,"51-3000","Food Processing Workers",0.351894017801697,0.326673891598374,9662
"5152",2023,"Jan",2023,"51-3000","Food Processing Workers",0.396591004978483,0.332814454352267,11851
"5153",2023,"Feb",2023.08333333333,"51-3000","Food Processing Workers",0.336806651931376,0.361763891570519,9501
"5154",2023,"Mar",2023.16666666667,"51-3000","Food Processing Workers",0.486754656931574,0.406717437947144,10683
"5155",2023,"Apr",2023.25,"51-3000","Food Processing Workers",0.320645428216798,0.381402245693249,9668
"5156",2023,"May",2023.33333333333,"51-3000","Food Processing Workers",0.159489633173844,0.322296572774072,13167
"5157",2023,"Jun",2023.41666666667,"51-3000","Food Processing Workers",0.269116555308092,0.249750538899578,10776
"5158",2023,"Jul",2023.5,"51-3000","Food Processing Workers",0.0822669104204753,0.17029103296747,10940
"5159",2023,"Aug",2023.58333333333,"51-3000","Food Processing Workers",0.310283687943262,0.22055571789061,11280
"5160",2023,"Sep",2023.66666666667,"51-3000","Food Processing Workers",0.224375318714941,0.20564197235956,9805
"5161",2023,"Oct",2023.75,"51-3000","Food Processing Workers",0.357568533969011,0.297409180209072,10068
"5162",2023,"Nov",2023.83333333333,"51-3000","Food Processing Workers",0.16524723528664,0.249063695990197,7867
"5163",2023,"Dec",2023.91666666667,"51-3000","Food Processing Workers",0.351446336847797,0.291420702034483,7398
"5164",2024,"Jan",2024,"51-3000","Food Processing Workers",0.378867606819617,0.298520392984685,9502
"5165",2024,"Feb",2024.08333333333,"51-3000","Food Processing Workers",0.249040157725433,0.326451367130949,9637
"5166",2024,"Mar",2024.16666666667,"51-3000","Food Processing Workers",0.336048879837067,0.321318881460706,9820
"5167",2019,"Jan",2019,"51-4000","Metal Workers and Plastic Workers",0.247751881079097,0.247751881079097,10898
"5168",2019,"Feb",2019.08333333333,"51-4000","Metal Workers and Plastic Workers",0.24015871358463,0.243955297331863,9577
"5169",2019,"Mar",2019.16666666667,"51-4000","Metal Workers and Plastic Workers",0.190342616710078,0.226084403791268,9982
"5170",2019,"Apr",2019.25,"51-4000","Metal Workers and Plastic Workers",0.348577802565533,0.259693044286747,7172
"5171",2019,"May",2019.33333333333,"51-4000","Metal Workers and Plastic Workers",0.252831715210356,0.263917378161989,9888
"5172",2019,"Jun",2019.41666666667,"51-4000","Metal Workers and Plastic Workers",0.171191000244559,0.257533506006816,8178
"5173",2019,"Jul",2019.5,"51-4000","Metal Workers and Plastic Workers",0.230071728244688,0.218031481233201,7389
"5174",2019,"Aug",2019.58333333333,"51-4000","Metal Workers and Plastic Workers",0.317124735729387,0.239462488072878,10406
"5175",2019,"Sep",2019.66666666667,"51-4000","Metal Workers and Plastic Workers",0.324037706205813,0.290411390059963,10184
"5176",2019,"Oct",2019.75,"51-4000","Metal Workers and Plastic Workers",0.449197860962567,0.363453434299256,9350
"5177",2019,"Nov",2019.83333333333,"51-4000","Metal Workers and Plastic Workers",0.585063668693358,0.452766411953913,8717
"5178",2019,"Dec",2019.91666666667,"51-4000","Metal Workers and Plastic Workers",0.593884255749305,0.542715261801743,7914
"5179",2020,"Jan",2020,"51-4000","Metal Workers and Plastic Workers",0.481624960737096,0.55352429505992,9551
"5180",2020,"Feb",2020.08333333333,"51-4000","Metal Workers and Plastic Workers",0.527203711514129,0.534237642666843,9484
"5181",2020,"Mar",2020.16666666667,"51-4000","Metal Workers and Plastic Workers",0.395647873392681,0.468158848547968,9099
"5182",2020,"Apr",2020.25,"51-4000","Metal Workers and Plastic Workers",1.23314065510597,0.718664080004261,7785
"5183",2020,"May",2020.33333333333,"51-4000","Metal Workers and Plastic Workers",0.749464668094218,0.792751065530957,8406
"5184",2020,"Jun",2020.41666666667,"51-4000","Metal Workers and Plastic Workers",0.491925997219549,0.824843773473247,9351
"5185",2020,"Jul",2020.5,"51-4000","Metal Workers and Plastic Workers",0.674662668665667,0.638684444659812,9338
"5186",2020,"Aug",2020.58333333333,"51-4000","Metal Workers and Plastic Workers",0.727199272800727,0.631262646228648,9901
"5187",2020,"Sep",2020.66666666667,"51-4000","Metal Workers and Plastic Workers",0.570450656018254,0.657437532494883,8765
"5188",2020,"Oct",2020.75,"51-4000","Metal Workers and Plastic Workers",0.640297428482908,0.645982452433963,9683
"5189",2020,"Nov",2020.83333333333,"51-4000","Metal Workers and Plastic Workers",0.7095046854083,0.640084256636488,7470
"5190",2020,"Dec",2020.91666666667,"51-4000","Metal Workers and Plastic Workers",0.96542726679713,0.771743126896113,7665
"5191",2021,"Jan",2021,"51-4000","Metal Workers and Plastic Workers",0.830670926517572,0.835200959574334,10955
"5192",2021,"Feb",2021.08333333333,"51-4000","Metal Workers and Plastic Workers",0.64900426742532,0.815034153580007,11248
"5193",2021,"Mar",2021.16666666667,"51-4000","Metal Workers and Plastic Workers",0.685178507032095,0.721617900324996,13865
"5194",2021,"Apr",2021.25,"51-4000","Metal Workers and Plastic Workers",0.722100656455142,0.685427810304186,13710
"5195",2021,"May",2021.33333333333,"51-4000","Metal Workers and Plastic Workers",0.774925620978344,0.72740159482186,14453
"5196",2021,"Jun",2021.41666666667,"51-4000","Metal Workers and Plastic Workers",0.475749966961808,0.657592081465098,15134
"5197",2021,"Jul",2021.5,"51-4000","Metal Workers and Plastic Workers",0.755327758295117,0.668667782078423,11121
"5198",2021,"Aug",2021.58333333333,"51-4000","Metal Workers and Plastic Workers",0.78766271453445,0.672913479930458,12061
"5199",2021,"Sep",2021.66666666667,"51-4000","Metal Workers and Plastic Workers",0.861423220973783,0.801471231267783,10680
"5200",2021,"Oct",2021.75,"51-4000","Metal Workers and Plastic Workers",1.06436473348978,0.904483556332669,11932
"5201",2021,"Nov",2021.83333333333,"51-4000","Metal Workers and Plastic Workers",1.21830159732876,1.04802985059744,11081
"5202",2021,"Dec",2021.91666666667,"51-4000","Metal Workers and Plastic Workers",1.46331409727947,1.24866014269934,9704
"5203",2022,"Jan",2022,"51-4000","Metal Workers and Plastic Workers",0.980475743882684,1.22069714616364,11729
"5204",2022,"Feb",2022.08333333333,"51-4000","Metal Workers and Plastic Workers",1.10261569416499,1.18213517844238,12425
"5205",2022,"Mar",2022.16666666667,"51-4000","Metal Workers and Plastic Workers",1.14626625553023,1.07645256452597,14918
"5206",2022,"Apr",2022.25,"51-4000","Metal Workers and Plastic Workers",1.13889957676029,1.1292605088185,12995
"5207",2022,"May",2022.33333333333,"51-4000","Metal Workers and Plastic Workers",1.37256234286879,1.21924272505311,14717
"5208",2022,"Jun",2022.41666666667,"51-4000","Metal Workers and Plastic Workers",1.33219582622391,1.28121924861767,15238
"5209",2022,"Jul",2022.5,"51-4000","Metal Workers and Plastic Workers",1.18142399296173,1.29539405401814,15913
"5210",2022,"Aug",2022.58333333333,"51-4000","Metal Workers and Plastic Workers",1.25356832567953,1.25572938162173,16114
"5211",2022,"Sep",2022.66666666667,"51-4000","Metal Workers and Plastic Workers",1.08986490896039,1.17495240920055,15323
"5212",2022,"Oct",2022.75,"51-4000","Metal Workers and Plastic Workers",1.19260584376863,1.17867969280285,15093
"5213",2022,"Nov",2022.83333333333,"51-4000","Metal Workers and Plastic Workers",0.958924796134098,1.08046518295437,13244
"5214",2022,"Dec",2022.91666666667,"51-4000","Metal Workers and Plastic Workers",1.60938131823696,1.2536373193799,12365
"5215",2023,"Jan",2023,"51-4000","Metal Workers and Plastic Workers",1.55123893197886,1.37318168211664,14569
"5216",2023,"Feb",2023.08333333333,"51-4000","Metal Workers and Plastic Workers",1.50674068199841,1.55578697740474,13871
"5217",2023,"Mar",2023.16666666667,"51-4000","Metal Workers and Plastic Workers",1.2159148140154,1.42463147599756,13899
"5218",2023,"Apr",2023.25,"51-4000","Metal Workers and Plastic Workers",1.04912454809669,1.2572600147035,14107
"5219",2023,"May",2023.33333333333,"51-4000","Metal Workers and Plastic Workers",1.17893430543706,1.14799122251638,12893
"5220",2023,"Jun",2023.41666666667,"51-4000","Metal Workers and Plastic Workers",1.19028598817703,1.13944828057026,12518
"5221",2023,"Jul",2023.5,"51-4000","Metal Workers and Plastic Workers",0.905471860120209,1.09156405124476,12811
"5222",2023,"Aug",2023.58333333333,"51-4000","Metal Workers and Plastic Workers",1.28105590062112,1.12560458297278,12880
"5223",2023,"Sep",2023.66666666667,"51-4000","Metal Workers and Plastic Workers",1.74775228972355,1.31142668348829,11901
"5224",2023,"Oct",2023.75,"51-4000","Metal Workers and Plastic Workers",1.58179665031298,1.53686828021922,11822
"5225",2023,"Nov",2023.83333333333,"51-4000","Metal Workers and Plastic Workers",1.17254624481957,1.50069839495203,9893
"5226",2023,"Dec",2023.91666666667,"51-4000","Metal Workers and Plastic Workers",0.940822278671559,1.23172172460137,10629
"5227",2024,"Jan",2024,"51-4000","Metal Workers and Plastic Workers",0.755341342349471,0.956236621946866,13901
"5228",2024,"Feb",2024.08333333333,"51-4000","Metal Workers and Plastic Workers",0.947971781305115,0.881378467442048,13608
"5229",2024,"Mar",2024.16666666667,"51-4000","Metal Workers and Plastic Workers",1.42577359968664,1.04302890778041,12765
"5230",2019,"Jan",2019,"51-5100","Printing Workers",0.464846019755956,0.464846019755956,1721
"5231",2019,"Feb",2019.08333333333,"51-5100","Printing Workers",0.648584905660377,0.556715462708167,1696
"5232",2019,"Mar",2019.16666666667,"51-5100","Printing Workers",0.496277915632754,0.536569613683029,2015
"5233",2019,"Apr",2019.25,"51-5100","Printing Workers",0.950292397660819,0.69838507298465,1368
"5234",2019,"May",2019.33333333333,"51-5100","Printing Workers",0.735294117647059,0.727288143646877,1904
"5235",2019,"Jun",2019.41666666667,"51-5100","Printing Workers",0.990752972258917,0.892113162522265,1514
"5236",2019,"Jul",2019.5,"51-5100","Printing Workers",0.606520090978014,0.777522393627996,1319
"5237",2019,"Aug",2019.58333333333,"51-5100","Printing Workers",0.518403317781234,0.705225460339388,1929
"5238",2019,"Sep",2019.66666666667,"51-5100","Printing Workers",0.561797752808989,0.562240387189412,1780
"5239",2019,"Oct",2019.75,"51-5100","Printing Workers",0.233644859813084,0.437948643467769,1712
"5240",2019,"Nov",2019.83333333333,"51-5100","Printing Workers",1.17878192534381,0.658074845988628,1527
"5241",2019,"Dec",2019.91666666667,"51-5100","Printing Workers",1.43266475644699,0.948363847201296,1396
"5242",2020,"Jan",2020,"51-5100","Printing Workers",1.37328339575531,1.32824335918204,1602
"5243",2020,"Feb",2020.08333333333,"51-5100","Printing Workers",1.90067443286327,1.56887419502186,1631
"5244",2020,"Mar",2020.16666666667,"51-5100","Printing Workers",2.43745991019885,1.90380591293914,1559
