"","Year","Month","Year-Month","Country","State/Region","Percent","N"
"418",2022,"Apr",2022.25,"USA","Connecticut",13.69,39226
"419",2022,"May",2022.33333333333,"USA","Connecticut",14.49,50753
"420",2022,"Jun",2022.41666666667,"USA","Connecticut",14.65,43113
"421",2022,"Jul",2022.5,"USA","Connecticut",12.98,41005
"422",2022,"Aug",2022.58333333333,"USA","Connecticut",12.77,43244
"423",2022,"Sep",2022.66666666667,"USA","Connecticut",12.51,43654
"424",2022,"Oct",2022.75,"USA","Connecticut",13.67,38784
"425",2022,"Nov",2022.83333333333,"USA","Connecticut",14.11,39230
"426",2022,"Dec",2022.91666666667,"USA","Connecticut",12.79,34967
"427",2023,"Jan",2023,"USA","Connecticut",12.73,39208
"428",2023,"Feb",2023.08333333333,"USA","Connecticut",11.86,39309
"429",2023,"Mar",2023.16666666667,"USA","Connecticut",12.04,42978
"430",2023,"Apr",2023.25,"USA","Connecticut",11.9,45250
"431",2023,"May",2023.33333333333,"USA","Connecticut",11.17,44213
"432",2023,"Jun",2023.41666666667,"USA","Connecticut",10.67,43938
"433",2023,"Jul",2023.5,"USA","Connecticut",9.73,40537
"434",2023,"Aug",2023.58333333333,"USA","Connecticut",9.84,41595
"435",2023,"Sep",2023.66666666667,"USA","Connecticut",9.12,42816
"436",2023,"Oct",2023.75,"USA","Connecticut",9.81,39087
"437",2023,"Nov",2023.83333333333,"USA","Connecticut",9.51,39528
"438",2023,"Dec",2023.91666666667,"USA","Connecticut",9.46,36591
"439",2024,"Jan",2024,"USA","Connecticut",9.3,46612
"440",2024,"Feb",2024.08333333333,"USA","Connecticut",9.91,41451
"441",2024,"Mar",2024.16666666667,"USA","Connecticut",9.68,49103
"442",2019,"Jan",2019,"USA","Delaware",6.12,6686
"443",2019,"Feb",2019.08333333333,"USA","Delaware",5.4,6143
"444",2019,"Mar",2019.16666666667,"USA","Delaware",4.81,7565
"445",2019,"Apr",2019.25,"USA","Delaware",3.88,4560
"446",2019,"May",2019.33333333333,"USA","Delaware",4.02,6274
"447",2019,"Jun",2019.41666666667,"USA","Delaware",3.21,5926
"448",2019,"Jul",2019.5,"USA","Delaware",2.68,4994
"449",2019,"Aug",2019.58333333333,"USA","Delaware",4.74,6344
"450",2019,"Sep",2019.66666666667,"USA","Delaware",5.53,5712
"451",2019,"Oct",2019.75,"USA","Delaware",4.7,6197
"452",2019,"Nov",2019.83333333333,"USA","Delaware",4.94,5551
"453",2019,"Dec",2019.91666666667,"USA","Delaware",4.08,6125
"454",2020,"Jan",2020,"USA","Delaware",4.56,9045
"455",2020,"Feb",2020.08333333333,"USA","Delaware",5.95,7827
"456",2020,"Mar",2020.16666666667,"USA","Delaware",7.09,7260
"457",2020,"Apr",2020.25,"USA","Delaware",7.88,5343
"458",2020,"May",2020.33333333333,"USA","Delaware",6.24,4918
"459",2020,"Jun",2020.41666666667,"USA","Delaware",8.41,6183
"460",2020,"Jul",2020.5,"USA","Delaware",8.24,6539
"461",2020,"Aug",2020.58333333333,"USA","Delaware",9.41,8068
"462",2020,"Sep",2020.66666666667,"USA","Delaware",7.95,9341
"463",2020,"Oct",2020.75,"USA","Delaware",9.97,8436
"464",2020,"Nov",2020.83333333333,"USA","Delaware",9.57,6146
"465",2020,"Dec",2020.91666666667,"USA","Delaware",9.36,7511
"466",2021,"Jan",2021,"USA","Delaware",10.05,8594
"467",2021,"Feb",2021.08333333333,"USA","Delaware",9.5,8830
"468",2021,"Mar",2021.16666666667,"USA","Delaware",10.47,9941
"469",2021,"Apr",2021.25,"USA","Delaware",9.71,12744
"470",2021,"May",2021.33333333333,"USA","Delaware",8.82,18690
"471",2021,"Jun",2021.41666666667,"USA","Delaware",12.66,10196
"472",2021,"Jul",2021.5,"USA","Delaware",15.02,8668
"473",2021,"Aug",2021.58333333333,"USA","Delaware",11.75,8760
"474",2021,"Sep",2021.66666666667,"USA","Delaware",10.3,8164
"475",2021,"Oct",2021.75,"USA","Delaware",13.05,9358
"476",2021,"Nov",2021.83333333333,"USA","Delaware",11.17,11346
"477",2021,"Dec",2021.91666666667,"USA","Delaware",13.57,12162
"478",2022,"Jan",2022,"USA","Delaware",10.12,9636
"479",2022,"Feb",2022.08333333333,"USA","Delaware",14.57,11142
"480",2022,"Mar",2022.16666666667,"USA","Delaware",17.37,14686
"481",2022,"Apr",2022.25,"USA","Delaware",18.21,13242
"482",2022,"May",2022.33333333333,"USA","Delaware",7.67,11728
"483",2022,"Jun",2022.41666666667,"USA","Delaware",10.42,10675
"484",2022,"Jul",2022.5,"USA","Delaware",9.97,10514
"485",2022,"Aug",2022.58333333333,"USA","Delaware",11.59,10104
"486",2022,"Sep",2022.66666666667,"USA","Delaware",16.37,12589
"487",2022,"Oct",2022.75,"USA","Delaware",14.1,9505
"488",2022,"Nov",2022.83333333333,"USA","Delaware",18.12,9819
"489",2022,"Dec",2022.91666666667,"USA","Delaware",14.08,7357
"490",2023,"Jan",2023,"USA","Delaware",13.24,9059
"491",2023,"Feb",2023.08333333333,"USA","Delaware",19.86,12299
"492",2023,"Mar",2023.16666666667,"USA","Delaware",17.14,8785
"493",2023,"Apr",2023.25,"USA","Delaware",15.09,7714
"494",2023,"May",2023.33333333333,"USA","Delaware",16.72,9323
"495",2023,"Jun",2023.41666666667,"USA","Delaware",11.89,8449
"496",2023,"Jul",2023.5,"USA","Delaware",14.68,8550
"497",2023,"Aug",2023.58333333333,"USA","Delaware",13.16,8711
"498",2023,"Sep",2023.66666666667,"USA","Delaware",13.82,9291
"499",2023,"Oct",2023.75,"USA","Delaware",10.46,7377
"500",2023,"Nov",2023.83333333333,"USA","Delaware",10.76,6266
"501",2023,"Dec",2023.91666666667,"USA","Delaware",13.56,7063
"502",2024,"Jan",2024,"USA","Delaware",13.83,7751
"503",2024,"Feb",2024.08333333333,"USA","Delaware",17.03,8455
"504",2024,"Mar",2024.16666666667,"USA","Delaware",15.63,9697
"505",2019,"Jan",2019,"USA","Florida",3.26,135842
"506",2019,"Feb",2019.08333333333,"USA","Florida",3.26,135853
"507",2019,"Mar",2019.16666666667,"USA","Florida",4.92,161134
"508",2019,"Apr",2019.25,"USA","Florida",5.87,114236
"509",2019,"May",2019.33333333333,"USA","Florida",3.24,160050
"510",2019,"Jun",2019.41666666667,"USA","Florida",3.05,139349
"511",2019,"Jul",2019.5,"USA","Florida",2.74,124239
"512",2019,"Aug",2019.58333333333,"USA","Florida",3.34,162666
"513",2019,"Sep",2019.66666666667,"USA","Florida",3.72,171754
"514",2019,"Oct",2019.75,"USA","Florida",3.51,188373
"515",2019,"Nov",2019.83333333333,"USA","Florida",3.36,162022
"516",2019,"Dec",2019.91666666667,"USA","Florida",3.33,207411
"517",2020,"Jan",2020,"USA","Florida",3.15,190333
"518",2020,"Feb",2020.08333333333,"USA","Florida",3.39,192331
"519",2020,"Mar",2020.16666666667,"USA","Florida",3.92,181503
"520",2020,"Apr",2020.25,"USA","Florida",8.12,116830
"521",2020,"May",2020.33333333333,"USA","Florida",7,138521
"522",2020,"Jun",2020.41666666667,"USA","Florida",6.79,167902
"523",2020,"Jul",2020.5,"USA","Florida",6.97,165208
"524",2020,"Aug",2020.58333333333,"USA","Florida",7.84,181721
"525",2020,"Sep",2020.66666666667,"USA","Florida",7.6,163068
"526",2020,"Oct",2020.75,"USA","Florida",7.64,187981
"527",2020,"Nov",2020.83333333333,"USA","Florida",6.76,160246
"528",2020,"Dec",2020.91666666667,"USA","Florida",7.23,160805
"529",2021,"Jan",2021,"USA","Florida",7.13,198291
"530",2021,"Feb",2021.08333333333,"USA","Florida",7.97,191392
"531",2021,"Mar",2021.16666666667,"USA","Florida",7.08,253597
"532",2021,"Apr",2021.25,"USA","Florida",7.12,251339
"533",2021,"May",2021.33333333333,"USA","Florida",7.07,268448
"534",2021,"Jun",2021.41666666667,"USA","Florida",6.69,242837
"535",2021,"Jul",2021.5,"USA","Florida",6.78,205980
"536",2021,"Aug",2021.58333333333,"USA","Florida",7.24,201032
"537",2021,"Sep",2021.66666666667,"USA","Florida",6.76,183553
"538",2021,"Oct",2021.75,"USA","Florida",7.99,200849
"539",2021,"Nov",2021.83333333333,"USA","Florida",8.38,222998
"540",2021,"Dec",2021.91666666667,"USA","Florida",7.28,242707
"541",2022,"Jan",2022,"USA","Florida",8.83,268546
"542",2022,"Feb",2022.08333333333,"USA","Florida",8.85,252545
"543",2022,"Mar",2022.16666666667,"USA","Florida",8.47,311512
"544",2022,"Apr",2022.25,"USA","Florida",9.21,283683
"545",2022,"May",2022.33333333333,"USA","Florida",8.99,298421
"546",2022,"Jun",2022.41666666667,"USA","Florida",8.67,246942
"547",2022,"Jul",2022.5,"USA","Florida",7.98,236954
"548",2022,"Aug",2022.58333333333,"USA","Florida",8.96,271416
"549",2022,"Sep",2022.66666666667,"USA","Florida",8.84,245368
"550",2022,"Oct",2022.75,"USA","Florida",9.32,249737
"551",2022,"Nov",2022.83333333333,"USA","Florida",8.81,227466
"552",2022,"Dec",2022.91666666667,"USA","Florida",8.42,239685
"553",2023,"Jan",2023,"USA","Florida",8.63,262920
"554",2023,"Feb",2023.08333333333,"USA","Florida",7.79,219297
"555",2023,"Mar",2023.16666666667,"USA","Florida",8.15,228109
"556",2023,"Apr",2023.25,"USA","Florida",8.3,219661
"557",2023,"May",2023.33333333333,"USA","Florida",7.59,222126
"558",2023,"Jun",2023.41666666667,"USA","Florida",8.01,210943
"559",2023,"Jul",2023.5,"USA","Florida",7.21,215051
"560",2023,"Aug",2023.58333333333,"USA","Florida",7.23,213108
"561",2023,"Sep",2023.66666666667,"USA","Florida",7.18,189752
"562",2023,"Oct",2023.75,"USA","Florida",7.04,182731
"563",2023,"Nov",2023.83333333333,"USA","Florida",7.65,170330
"564",2023,"Dec",2023.91666666667,"USA","Florida",7,163660
"565",2024,"Jan",2024,"USA","Florida",7.39,207797
"566",2024,"Feb",2024.08333333333,"USA","Florida",7.42,197077
"567",2024,"Mar",2024.16666666667,"USA","Florida",7.3,201093
"568",2019,"Jan",2019,"USA","Georgia",3.65,84852
"569",2019,"Feb",2019.08333333333,"USA","Georgia",3.84,80561
"570",2019,"Mar",2019.16666666667,"USA","Georgia",4.98,89003
"571",2019,"Apr",2019.25,"USA","Georgia",5.54,65694
"572",2019,"May",2019.33333333333,"USA","Georgia",3.99,90789
"573",2019,"Jun",2019.41666666667,"USA","Georgia",3.72,79333
"574",2019,"Jul",2019.5,"USA","Georgia",3.78,66756
"575",2019,"Aug",2019.58333333333,"USA","Georgia",3.6,97431
"576",2019,"Sep",2019.66666666667,"USA","Georgia",4.21,94028
"577",2019,"Oct",2019.75,"USA","Georgia",4.31,89690
"578",2019,"Nov",2019.83333333333,"USA","Georgia",4.3,80309
"579",2019,"Dec",2019.91666666667,"USA","Georgia",4.26,96102
"580",2020,"Jan",2020,"USA","Georgia",3.92,94583
"581",2020,"Feb",2020.08333333333,"USA","Georgia",4.18,101589
"582",2020,"Mar",2020.16666666667,"USA","Georgia",4.35,92099
"583",2020,"Apr",2020.25,"USA","Georgia",8.18,66146
"584",2020,"May",2020.33333333333,"USA","Georgia",6.66,69067
"585",2020,"Jun",2020.41666666667,"USA","Georgia",6.96,83770
"586",2020,"Jul",2020.5,"USA","Georgia",6.43,93174
"587",2020,"Aug",2020.58333333333,"USA","Georgia",7.35,100644
"588",2020,"Sep",2020.66666666667,"USA","Georgia",7.12,95804
"589",2020,"Oct",2020.75,"USA","Georgia",7.8,95147
"590",2020,"Nov",2020.83333333333,"USA","Georgia",7.66,80495
"591",2020,"Dec",2020.91666666667,"USA","Georgia",8.22,88378
"592",2021,"Jan",2021,"USA","Georgia",8.37,105082
"593",2021,"Feb",2021.08333333333,"USA","Georgia",8.97,97504
"594",2021,"Mar",2021.16666666667,"USA","Georgia",9.22,131757
"595",2021,"Apr",2021.25,"USA","Georgia",9.26,125971
"596",2021,"May",2021.33333333333,"USA","Georgia",9.45,151510
"597",2021,"Jun",2021.41666666667,"USA","Georgia",9.34,124204
"598",2021,"Jul",2021.5,"USA","Georgia",9.66,109033
"599",2021,"Aug",2021.58333333333,"USA","Georgia",9.96,107653
"600",2021,"Sep",2021.66666666667,"USA","Georgia",9.14,106609
"601",2021,"Oct",2021.75,"USA","Georgia",10.62,104076
"602",2021,"Nov",2021.83333333333,"USA","Georgia",11.16,107550
"603",2021,"Dec",2021.91666666667,"USA","Georgia",10.4,118907
"604",2022,"Jan",2022,"USA","Georgia",11.89,126582
"605",2022,"Feb",2022.08333333333,"USA","Georgia",10.72,127040
"606",2022,"Mar",2022.16666666667,"USA","Georgia",11.07,142394
"607",2022,"Apr",2022.25,"USA","Georgia",11.74,136822
"608",2022,"May",2022.33333333333,"USA","Georgia",10.99,139175
"609",2022,"Jun",2022.41666666667,"USA","Georgia",11.19,133625
"610",2022,"Jul",2022.5,"USA","Georgia",10.83,122619
"611",2022,"Aug",2022.58333333333,"USA","Georgia",11.32,119077
"612",2022,"Sep",2022.66666666667,"USA","Georgia",10.59,133218
"613",2022,"Oct",2022.75,"USA","Georgia",11.65,121207
"614",2022,"Nov",2022.83333333333,"USA","Georgia",11.33,116833
"615",2022,"Dec",2022.91666666667,"USA","Georgia",10.68,104263
"616",2023,"Jan",2023,"USA","Georgia",10.43,126492
"617",2023,"Feb",2023.08333333333,"USA","Georgia",10.35,107684
"618",2023,"Mar",2023.16666666667,"USA","Georgia",10.78,116599
"619",2023,"Apr",2023.25,"USA","Georgia",9.43,112284
"620",2023,"May",2023.33333333333,"USA","Georgia",9.1,114166
"621",2023,"Jun",2023.41666666667,"USA","Georgia",8.97,110507
"622",2023,"Jul",2023.5,"USA","Georgia",8.21,109665
"623",2023,"Aug",2023.58333333333,"USA","Georgia",8.31,107607
"624",2023,"Sep",2023.66666666667,"USA","Georgia",8.67,94777
"625",2023,"Oct",2023.75,"USA","Georgia",8.82,81816
"626",2023,"Nov",2023.83333333333,"USA","Georgia",9.01,81330
"627",2023,"Dec",2023.91666666667,"USA","Georgia",8.01,81905
"628",2024,"Jan",2024,"USA","Georgia",8.68,103311
"629",2024,"Feb",2024.08333333333,"USA","Georgia",9.16,92286
"630",2024,"Mar",2024.16666666667,"USA","Georgia",8.46,99211
"631",2019,"Jan",2019,"USA","Hawaii",2.69,8563
"632",2019,"Feb",2019.08333333333,"USA","Hawaii",3.07,9055
"633",2019,"Mar",2019.16666666667,"USA","Hawaii",2.76,10738
"634",2019,"Apr",2019.25,"USA","Hawaii",2.52,6893
"635",2019,"May",2019.33333333333,"USA","Hawaii",2.8,10532
"636",2019,"Jun",2019.41666666667,"USA","Hawaii",2.77,9571
"637",2019,"Jul",2019.5,"USA","Hawaii",1.94,7927
"638",2019,"Aug",2019.58333333333,"USA","Hawaii",2.29,8761
"639",2019,"Sep",2019.66666666667,"USA","Hawaii",3.24,10883
"640",2019,"Oct",2019.75,"USA","Hawaii",3.16,11515
"641",2019,"Nov",2019.83333333333,"USA","Hawaii",3.05,10332
"642",2019,"Dec",2019.91666666667,"USA","Hawaii",2.93,11889
"643",2020,"Jan",2020,"USA","Hawaii",3.51,10249
"644",2020,"Feb",2020.08333333333,"USA","Hawaii",3.85,10977
"645",2020,"Mar",2020.16666666667,"USA","Hawaii",4.01,11067
"646",2020,"Apr",2020.25,"USA","Hawaii",5.28,6931
"647",2020,"May",2020.33333333333,"USA","Hawaii",6.67,6361
"648",2020,"Jun",2020.41666666667,"USA","Hawaii",7.59,7458
"649",2020,"Jul",2020.5,"USA","Hawaii",5.99,7893
"650",2020,"Aug",2020.58333333333,"USA","Hawaii",9.03,7986
"651",2020,"Sep",2020.66666666667,"USA","Hawaii",8.94,7486
"652",2020,"Oct",2020.75,"USA","Hawaii",10.15,9809
"653",2020,"Nov",2020.83333333333,"USA","Hawaii",9.47,7973
"654",2020,"Dec",2020.91666666667,"USA","Hawaii",8.14,7275
"655",2021,"Jan",2021,"USA","Hawaii",8.12,9634
"656",2021,"Feb",2021.08333333333,"USA","Hawaii",9.24,8733
"657",2021,"Mar",2021.16666666667,"USA","Hawaii",9.52,12065
"658",2021,"Apr",2021.25,"USA","Hawaii",10.36,12102
"659",2021,"May",2021.33333333333,"USA","Hawaii",7.66,17842
"660",2021,"Jun",2021.41666666667,"USA","Hawaii",9.48,11528
"661",2021,"Jul",2021.5,"USA","Hawaii",8.23,10602
"662",2021,"Aug",2021.58333333333,"USA","Hawaii",8.54,9639
"663",2021,"Sep",2021.66666666667,"USA","Hawaii",8.27,7196
"664",2021,"Oct",2021.75,"USA","Hawaii",9.74,9344
"665",2021,"Nov",2021.83333333333,"USA","Hawaii",11.69,12159
"666",2021,"Dec",2021.91666666667,"USA","Hawaii",11.4,10618
"667",2022,"Jan",2022,"USA","Hawaii",11.2,11675
"668",2022,"Feb",2022.08333333333,"USA","Hawaii",12.88,11663
"669",2022,"Mar",2022.16666666667,"USA","Hawaii",12.35,12709
"670",2022,"Apr",2022.25,"USA","Hawaii",11.17,17703
"671",2022,"May",2022.33333333333,"USA","Hawaii",12.26,13641
"672",2022,"Jun",2022.41666666667,"USA","Hawaii",12.04,13145
"673",2022,"Jul",2022.5,"USA","Hawaii",11.17,14319
"674",2022,"Aug",2022.58333333333,"USA","Hawaii",12.39,14541
"675",2022,"Sep",2022.66666666667,"USA","Hawaii",11.55,13225
"676",2022,"Oct",2022.75,"USA","Hawaii",10.85,18637
"677",2022,"Nov",2022.83333333333,"USA","Hawaii",12.9,12111
"678",2022,"Dec",2022.91666666667,"USA","Hawaii",10,11355
"679",2023,"Jan",2023,"USA","Hawaii",10.41,11824
"680",2023,"Feb",2023.08333333333,"USA","Hawaii",7.98,10049
"681",2023,"Mar",2023.16666666667,"USA","Hawaii",10.16,12164
"682",2023,"Apr",2023.25,"USA","Hawaii",12.26,16754
"683",2023,"May",2023.33333333333,"USA","Hawaii",10.72,19247
"684",2023,"Jun",2023.41666666667,"USA","Hawaii",10.81,16035
"685",2023,"Jul",2023.5,"USA","Hawaii",9.62,18850
"686",2023,"Aug",2023.58333333333,"USA","Hawaii",10.04,17237
"687",2023,"Sep",2023.66666666667,"USA","Hawaii",11.17,16616
"688",2023,"Oct",2023.75,"USA","Hawaii",9.64,15565
"689",2023,"Nov",2023.83333333333,"USA","Hawaii",9.95,14966
"690",2023,"Dec",2023.91666666667,"USA","Hawaii",8.53,12960
"691",2024,"Jan",2024,"USA","Hawaii",8.96,16803
"692",2024,"Feb",2024.08333333333,"USA","Hawaii",10.3,15855
"693",2024,"Mar",2024.16666666667,"USA","Hawaii",11.23,16178
"694",2019,"Jan",2019,"USA","Idaho",3.84,8849
"695",2019,"Feb",2019.08333333333,"USA","Idaho",3.89,8321
"696",2019,"Mar",2019.16666666667,"USA","Idaho",4.35,12349
"697",2019,"Apr",2019.25,"USA","Idaho",3.17,8180
"698",2019,"May",2019.33333333333,"USA","Idaho",3.32,10198
"699",2019,"Jun",2019.41666666667,"USA","Idaho",2.87,9952
"700",2019,"Jul",2019.5,"USA","Idaho",2.7,7674
"701",2019,"Aug",2019.58333333333,"USA","Idaho",2.95,11883
"702",2019,"Sep",2019.66666666667,"USA","Idaho",3.54,12018
"703",2019,"Oct",2019.75,"USA","Idaho",4.41,12077
"704",2019,"Nov",2019.83333333333,"USA","Idaho",4.14,13687
"705",2019,"Dec",2019.91666666667,"USA","Idaho",4.58,14417
"706",2020,"Jan",2020,"USA","Idaho",4.42,15299
"707",2020,"Feb",2020.08333333333,"USA","Idaho",4.69,15862
"708",2020,"Mar",2020.16666666667,"USA","Idaho",5.16,16728
"709",2020,"Apr",2020.25,"USA","Idaho",7.77,10908
"710",2020,"May",2020.33333333333,"USA","Idaho",6.57,13043
"711",2020,"Jun",2020.41666666667,"USA","Idaho",6.25,13734
"712",2020,"Jul",2020.5,"USA","Idaho",6.3,15624
"713",2020,"Aug",2020.58333333333,"USA","Idaho",7.14,16688
"714",2020,"Sep",2020.66666666667,"USA","Idaho",7,16384
"715",2020,"Oct",2020.75,"USA","Idaho",8.74,18675
"716",2020,"Nov",2020.83333333333,"USA","Idaho",8.28,15875
"717",2020,"Dec",2020.91666666667,"USA","Idaho",34.87,21116
"718",2021,"Jan",2021,"USA","Idaho",8.74,18168
"719",2021,"Feb",2021.08333333333,"USA","Idaho",8.46,17119
"720",2021,"Mar",2021.16666666667,"USA","Idaho",8.7,24927
"721",2021,"Apr",2021.25,"USA","Idaho",8.41,27480
"722",2021,"May",2021.33333333333,"USA","Idaho",9.5,31426
"723",2021,"Jun",2021.41666666667,"USA","Idaho",10.82,25340
"724",2021,"Jul",2021.5,"USA","Idaho",9.07,22291
"725",2021,"Aug",2021.58333333333,"USA","Idaho",8.88,30795
"726",2021,"Sep",2021.66666666667,"USA","Idaho",10.67,20861
"727",2021,"Oct",2021.75,"USA","Idaho",11.28,20811
"728",2021,"Nov",2021.83333333333,"USA","Idaho",11.5,22648
"729",2021,"Dec",2021.91666666667,"USA","Idaho",12.54,28074
"730",2022,"Jan",2022,"USA","Idaho",12.96,25743
"731",2022,"Feb",2022.08333333333,"USA","Idaho",16.14,27666
"732",2022,"Mar",2022.16666666667,"USA","Idaho",15.37,33275
"733",2022,"Apr",2022.25,"USA","Idaho",16.72,27532
"734",2022,"May",2022.33333333333,"USA","Idaho",15.84,32667
"735",2022,"Jun",2022.41666666667,"USA","Idaho",16.02,31882
"736",2022,"Jul",2022.5,"USA","Idaho",15.88,24559
"737",2022,"Aug",2022.58333333333,"USA","Idaho",17.33,24647
"738",2022,"Sep",2022.66666666667,"USA","Idaho",18.15,24337
"739",2022,"Oct",2022.75,"USA","Idaho",20.67,23881
"740",2022,"Nov",2022.83333333333,"USA","Idaho",18.36,21404
"741",2022,"Dec",2022.91666666667,"USA","Idaho",15.54,16583
"742",2023,"Jan",2023,"USA","Idaho",15.7,19594
"743",2023,"Feb",2023.08333333333,"USA","Idaho",14.91,18291
"744",2023,"Mar",2023.16666666667,"USA","Idaho",14.69,18737
"745",2023,"Apr",2023.25,"USA","Idaho",19.17,20670
"746",2023,"May",2023.33333333333,"USA","Idaho",17.32,21888
"747",2023,"Jun",2023.41666666667,"USA","Idaho",15.63,20295
"748",2023,"Jul",2023.5,"USA","Idaho",14.75,21628
"749",2023,"Aug",2023.58333333333,"USA","Idaho",14.94,23242
"750",2023,"Sep",2023.66666666667,"USA","Idaho",13.02,20523
"751",2023,"Oct",2023.75,"USA","Idaho",13.49,18147
"752",2023,"Nov",2023.83333333333,"USA","Idaho",14.42,15084
"753",2023,"Dec",2023.91666666667,"USA","Idaho",13.3,14958
"754",2024,"Jan",2024,"USA","Idaho",15.14,18710
"755",2024,"Feb",2024.08333333333,"USA","Idaho",15.91,18038
"756",2024,"Mar",2024.16666666667,"USA","Idaho",15.87,20718
"757",2019,"Jan",2019,"USA","Illinois",5.11,106414
"758",2019,"Feb",2019.08333333333,"USA","Illinois",3.57,92012
"759",2019,"Mar",2019.16666666667,"USA","Illinois",3.42,113272
"760",2019,"Apr",2019.25,"USA","Illinois",3.44,68561
"761",2019,"May",2019.33333333333,"USA","Illinois",3.55,104468
"762",2019,"Jun",2019.41666666667,"USA","Illinois",3.45,84161
"763",2019,"Jul",2019.5,"USA","Illinois",3.25,79429
"764",2019,"Aug",2019.58333333333,"USA","Illinois",3.07,133655
"765",2019,"Sep",2019.66666666667,"USA","Illinois",4.11,102344
"766",2019,"Oct",2019.75,"USA","Illinois",3.72,103978
"767",2019,"Nov",2019.83333333333,"USA","Illinois",3.7,95781
"768",2019,"Dec",2019.91666666667,"USA","Illinois",3.47,125316
"769",2020,"Jan",2020,"USA","Illinois",3.4,121924
"770",2020,"Feb",2020.08333333333,"USA","Illinois",3.7,113514
"771",2020,"Mar",2020.16666666667,"USA","Illinois",4.07,113987
